Sample,Assay,Platform,ht,ht_bin,qPCR,qPCR_bin
WA_100320_NFNR_57,COHO,ht,0,0,NA,NA
WA_100320_NFNR_57,PALA,ht,0,0,NA,NA
WA_100320_NFNR_57,PINK,ht,0,0,NA,NA
WA_100320_NFNR_57,RNBT,ht,4,1,NA,NA
WA_100320_NFNR_57,SOCK,ht,0,0,NA,NA
WA_100320_NFNR_59,BRKT,ht,0,0,0,0
WA_100320_NFNR_59,BUL2,ht,0,0,0,0
WA_100320_NFNR_59,CCUT,ht,0,0,NA,NA
WA_100320_NFNR_59,CHIN,ht,0,0,NA,NA
WA_100320_NFNR_59,CHUM,ht,0,0,NA,NA
WA_100320_NFNR_59,COHO,ht,0,0,NA,NA
WA_100320_NFNR_59,PALA,ht,0,0,NA,NA
WA_100320_NFNR_59,PINK,ht,0,0,NA,NA
WA_100320_NFNR_59,RNBT,ht,4,1,NA,NA
WA_100320_NFNR_59,SOCK,ht,0,0,NA,NA
WA_100320_NFNR_61,BRKT,ht,0,0,0,0
WA_100320_NFNR_61,BUL2,ht,0,0,0,0
WA_100320_NFNR_61,CCUT,ht,0,0,NA,NA
WA_100320_NFNR_61,CHIN,ht,0,0,NA,NA
WA_100320_NFNR_61,CHUM,ht,0,0,NA,NA
WA_100320_NFNR_61,COHO,ht,0,0,NA,NA
WA_100320_NFNR_61,PALA,ht,0,0,NA,NA
WA_100320_NFNR_61,PINK,ht,0,0,NA,NA
WA_100320_NFNR_61,RNBT,ht,4,1,NA,NA
WA_100320_NFNR_61,SOCK,ht,0,0,NA,NA
WA_100420_NFNR_54,BRKT,ht,0,0,0,0
WA_100420_NFNR_54,BUL2,ht,0,0,0,0
WA_100420_NFNR_54,CCUT,ht,0,0,NA,NA
WA_100420_NFNR_54,CHIN,ht,0,0,NA,NA
WA_100420_NFNR_54,CHUM,ht,0,0,NA,NA
WA_100420_NFNR_54,COHO,ht,0,0,NA,NA
WA_100420_NFNR_54,PALA,ht,0,0,NA,NA
WA_100420_NFNR_54,PINK,ht,0,0,NA,NA
WA_100420_NFNR_54,RNBT,ht,0,0,NA,NA
WA_100420_NFNR_54,SOCK,ht,0,0,0,0
WA_100420_NFNR_56,BRKT,ht,0,0,0,0
WA_100420_NFNR_56,BUL2,ht,0,0,0,0
WA_100420_NFNR_56,CCUT,ht,0,0,NA,NA
WA_100420_NFNR_56,CHIN,ht,0,0,NA,NA
WA_100420_NFNR_56,CHUM,ht,0,0,NA,NA
WA_100420_NFNR_56,COHO,ht,0,0,NA,NA
WA_100420_NFNR_56,PALA,ht,0,0,NA,NA
WA_100420_NFNR_56,PINK,ht,0,0,NA,NA
WA_100420_NFNR_56,RNBT,ht,0,0,NA,NA
WA_100420_NFNR_56,SOCK,ht,0,0,NA,NA
WA_100420_NFNR_58,BRKT,ht,0,0,0,0
WA_100420_NFNR_58,BUL2,ht,0,0,0,0
WA_100420_NFNR_58,CCUT,ht,0,0,NA,NA
WA_100420_NFNR_58,CHIN,ht,0,0,NA,NA
WA_100420_NFNR_58,CHUM,ht,0,0,NA,NA
WA_100420_NFNR_58,COHO,ht,0,0,NA,NA
WA_100420_NFNR_58,PALA,ht,0,0,NA,NA
WA_100420_NFNR_58,PINK,ht,0,0,NA,NA
WA_100420_NFNR_58,RNBT,ht,4,1,NA,NA
WA_100420_NFNR_58,SOCK,ht,0,0,NA,NA
WA_100420_NFNR_60,BRKT,ht,0,0,0,0
WA_100420_NFNR_60,BUL2,ht,0,0,0,0
WA_100420_NFNR_60,CCUT,ht,0,0,NA,NA
WA_100420_NFNR_60,CHIN,ht,0,0,NA,NA
WA_100420_NFNR_60,CHUM,ht,0,0,NA,NA
WA_100420_NFNR_60,COHO,ht,0,0,NA,NA
WA_100420_NFNR_60,PALA,ht,0,0,NA,NA
WA_100420_NFNR_60,PINK,ht,0,0,NA,NA
WA_100420_NFNR_60,RNBT,ht,4,1,NA,NA
WA_100420_NFNR_60,SOCK,ht,0,0,NA,NA
WA_090520_NFNR_63,BRKT,ht,4,1,3,1
WA_090520_NFNR_63,BUL2,ht,0,0,0,0
WA_090520_NFNR_63,CCUT,ht,0,0,NA,NA
WA_090520_NFNR_63,CHIN,ht,0,0,NA,NA
WA_090520_NFNR_63,CHUM,ht,0,0,NA,NA
WA_090520_NFNR_63,COHO,ht,0,0,NA,NA
WA_090520_NFNR_63,PALA,ht,0,0,NA,NA
WA_090520_NFNR_63,PINK,ht,0,0,NA,NA
WA_090520_NFNR_63,RNBT,ht,4,1,NA,NA
WA_090520_NFNR_63,SOCK,ht,0,0,NA,NA
WA_100620_MFNR_44,BRKT,ht,0,0,0,0
WA_100620_MFNR_44,BUL2,ht,1,0,2,1
WA_100620_MFNR_44,CCUT,ht,0,0,NA,NA
WA_100620_MFNR_44,CHIN,ht,0,0,NA,NA
WA_100620_MFNR_44,CHUM,ht,0,0,NA,NA
WA_100620_MFNR_44,COHO,ht,0,0,NA,NA
WA_100620_MFNR_44,PALA,ht,0,0,NA,NA
WA_100620_MFNR_44,PINK,ht,0,0,NA,NA
WA_100620_MFNR_44,RNBT,ht,1,0,NA,NA
WA_100620_MFNR_44,SOCK,ht,0,0,NA,NA
WA_100720_ANDC_03,BRKT,ht,0,0,0,0
WA_100720_ANDC_03,BUL2,ht,0,0,0,0
WA_100720_ANDC_03,CCUT,ht,0,0,NA,NA
WA_100720_ANDC_03,CHIN,ht,0,0,NA,NA
WA_100720_ANDC_03,CHUM,ht,0,0,NA,NA
WA_100720_ANDC_03,COHO,ht,0,0,NA,NA
WA_100720_ANDC_03,PALA,ht,0,0,NA,NA
WA_100720_ANDC_03,PINK,ht,0,0,NA,NA
WA_100720_ANDC_03,RNBT,ht,0,0,NA,NA
WA_100720_ANDC_03,SOCK,ht,0,0,NA,NA
WA_100720_ANDC_04,BRKT,ht,0,0,2,1
WA_100720_ANDC_04,BUL2,ht,0,0,0,0
WA_100720_ANDC_04,CCUT,ht,0,0,NA,NA
WA_100720_ANDC_04,CHIN,ht,0,0,NA,NA
WA_100720_ANDC_04,CHUM,ht,0,0,NA,NA
WA_100720_ANDC_04,COHO,ht,0,0,NA,NA
WA_100720_ANDC_04,PALA,ht,0,0,NA,NA
WA_100720_ANDC_04,PINK,ht,0,0,NA,NA
WA_100720_ANDC_04,RNBT,ht,0,0,NA,NA
WA_100720_ANDC_04,SOCK,ht,0,0,NA,NA
WA_100720_BARC_08,BRKT,ht,0,0,0,0
WA_100720_BARC_08,BUL2,ht,0,0,0,0
WA_100720_BARC_08,CCUT,ht,0,0,NA,NA
WA_100720_BARC_08,CHIN,ht,0,0,NA,NA
WA_100720_BARC_08,CHUM,ht,0,0,NA,NA
WA_100720_BARC_08,COHO,ht,0,0,NA,NA
WA_100720_BARC_08,PALA,ht,0,0,NA,NA
WA_100720_BARC_08,PINK,ht,0,0,NA,NA
WA_100720_BARC_08,RNBT,ht,0,0,NA,NA
WA_100720_BARC_08,SOCK,ht,0,0,NA,NA
WA_100720_BARC_09,BRKT,ht,0,0,0,0
WA_100720_BARC_09,BUL2,ht,0,0,0,0
WA_100720_BARC_09,CCUT,ht,0,0,NA,NA
WA_100720_BARC_09,CHIN,ht,0,0,NA,NA
WA_100720_BARC_09,CHUM,ht,0,0,NA,NA
WA_100720_BARC_09,COHO,ht,0,0,NA,NA
WA_100720_BARC_09,PALA,ht,0,0,NA,NA
WA_100720_BARC_09,PINK,ht,0,0,NA,NA
WA_100720_BARC_09,RNBT,ht,0,0,NA,NA
WA_100720_BARC_09,SOCK,ht,0,0,NA,NA
WA_100720_BARC_10,BRKT,ht,0,0,0,0
WA_100720_BARC_10,BUL2,ht,0,0,0,0
WA_100720_BARC_10,CCUT,ht,0,0,NA,NA
WA_100720_BARC_10,CHIN,ht,0,0,NA,NA
WA_100720_BARC_10,CHUM,ht,0,0,NA,NA
WA_100720_BARC_10,COHO,ht,0,0,NA,NA
WA_100720_BARC_10,PALA,ht,0,0,NA,NA
WA_100720_BARC_10,PINK,ht,0,0,NA,NA
WA_100720_BARC_10,RNBT,ht,0,0,NA,NA
WA_100720_BARC_10,SOCK,ht,0,0,NA,NA
WA_100720_NFNR_66,BRKT,ht,0,0,0,0
WA_100720_NFNR_66,BUL2,ht,0,0,0,0
WA_100720_NFNR_66,CCUT,ht,0,0,NA,NA
WA_100720_NFNR_66,CHIN,ht,0,0,NA,NA
WA_100720_NFNR_66,CHUM,ht,0,0,NA,NA
WA_100720_NFNR_66,COHO,ht,0,0,NA,NA
WA_100720_NFNR_66,PALA,ht,0,0,NA,NA
WA_100720_NFNR_66,PINK,ht,0,0,NA,NA
WA_100720_NFNR_66,RNBT,ht,0,0,NA,NA
WA_100720_NFNR_66,SOCK,ht,0,0,NA,NA
WA_100720_NFNR_67,BRKT,ht,0,0,0,0
WA_100720_NFNR_67,BUL2,ht,0,0,0,0
WA_100720_NFNR_67,CCUT,ht,0,0,NA,NA
WA_100720_NFNR_67,CHIN,ht,0,0,NA,NA
WA_100720_NFNR_67,CHUM,ht,0,0,NA,NA
WA_100720_NFNR_67,COHO,ht,0,0,NA,NA
WA_100720_NFNR_67,PALA,ht,0,0,NA,NA
WA_100720_NFNR_67,PINK,ht,0,0,NA,NA
WA_100720_NFNR_67,RNBT,ht,0,0,NA,NA
WA_100720_NFNR_67,SOCK,ht,0,0,NA,NA
MT_082421_SFSC_03,BRKT,ht,0,0,NA,NA
MT_082421_SFSC_03,BUL2,ht,0,0,NA,NA
MT_082421_SFSC_03,CCUT,ht,0,0,NA,NA
MT_082421_SFSC_03,CHIN,ht,0,0,NA,NA
MT_082421_SFSC_03,CHUM,ht,0,0,NA,NA
MT_082421_SFSC_03,COHO,ht,0,0,NA,NA
MT_082421_SFSC_03,PALA,ht,0,0,NA,NA
MT_082421_SFSC_03,PINK,ht,0,0,NA,NA
MT_082421_SFSC_03,RNBT,ht,0,0,NA,NA
MT_082421_SFSC_03,SOCK,ht,0,0,NA,NA
WA_080820_THOC_94,BRKT,ht,0,0,0,0
WA_080820_THOC_94,BUL2,ht,4,1,3,1
WA_080820_THOC_94,CCUT,ht,4,1,NA,NA
WA_080820_THOC_94,CHIN,ht,4,1,NA,NA
WA_080820_THOC_94,CHUM,ht,0,0,NA,NA
WA_080820_THOC_94,COHO,ht,4,1,3,1
WA_080820_THOC_94,PALA,ht,0,0,NA,NA
WA_080820_THOC_94,PINK,ht,0,0,NA,NA
WA_080820_THOC_94,RNBT,ht,4,1,NA,NA
WA_080820_THOC_94,SOCK,ht,1,0,NA,NA
WA_080820_THOC_95,BRKT,ht,0,0,0,0
WA_080820_THOC_95,BUL2,ht,4,1,3,1
WA_080820_THOC_95,CCUT,ht,4,1,NA,NA
WA_080820_THOC_95,CHIN,ht,4,1,NA,NA
WA_080820_THOC_95,CHUM,ht,0,0,NA,NA
WA_080820_THOC_95,COHO,ht,4,1,NA,NA
WA_080820_THOC_95,PALA,ht,0,0,NA,NA
WA_080820_THOC_95,PINK,ht,0,0,NA,NA
WA_080820_THOC_95,RNBT,ht,4,1,NA,NA
WA_080820_THOC_95,SOCK,ht,0,0,NA,NA
WA_080820_THOC_96,BRKT,ht,0,0,0,0
WA_080820_THOC_96,BUL2,ht,4,1,3,1
WA_080820_THOC_96,CCUT,ht,4,1,NA,NA
WA_080820_THOC_96,CHIN,ht,0,0,NA,NA
WA_080820_THOC_96,CHUM,ht,0,0,NA,NA
WA_080820_THOC_96,COHO,ht,0,0,NA,NA
WA_080820_THOC_96,PALA,ht,0,0,NA,NA
WA_080820_THOC_96,PINK,ht,0,0,NA,NA
WA_080820_THOC_96,RNBT,ht,4,1,NA,NA
WA_080820_THOC_96,SOCK,ht,0,0,NA,NA
WA_081921_CANC_01,BRKT,ht,0,0,NA,NA
WA_081921_CANC_01,BUL2,ht,0,0,NA,NA
WA_081921_CANC_01,CCUT,ht,0,0,0,0
WA_081921_CANC_01,CHIN,ht,1,0,0,0
WA_081921_CANC_01,CHUM,ht,0,0,NA,NA
WA_081921_CANC_01,COHO,ht,0,0,NA,NA
WA_081921_CANC_01,PALA,ht,0,0,NA,NA
WA_081921_CANC_01,PINK,ht,0,0,NA,NA
WA_081921_CANC_01,RNBT,ht,0,0,NA,NA
WA_081921_CANC_01,SOCK,ht,0,0,NA,NA
WA_082021_COLC_17,BRKT,ht,0,0,NA,NA
WA_082021_COLC_17,BUL2,ht,0,0,NA,NA
WA_082021_COLC_17,CCUT,ht,4,1,NA,NA
WA_082021_COLC_17,CHIN,ht,0,0,NA,NA
WA_082021_COLC_17,CHUM,ht,0,0,NA,NA
WA_082021_COLC_17,COHO,ht,4,1,NA,NA
WA_082021_COLC_17,PALA,ht,4,1,0,0
WA_082021_COLC_17,PINK,ht,0,0,NA,NA
WA_082021_COLC_17,RNBT,ht,0,0,NA,NA
WA_082021_COLC_17,SOCK,ht,0,0,NA,NA
WA_082021_EDIS_05,BRKT,ht,0,0,NA,NA
WA_082021_EDIS_05,BUL2,ht,0,0,NA,NA
WA_082021_EDIS_05,CCUT,ht,0,0,NA,NA
WA_082021_EDIS_05,CHIN,ht,0,0,NA,NA
WA_082021_EDIS_05,CHUM,ht,0,0,NA,NA
WA_082021_EDIS_05,COHO,ht,0,0,NA,NA
WA_082021_EDIS_05,PALA,ht,0,0,0,0
WA_082021_EDIS_05,PINK,ht,0,0,NA,NA
WA_082021_EDIS_05,RNBT,ht,0,0,NA,NA
WA_082021_EDIS_05,SOCK,ht,0,0,NA,NA
WA_082021_FRIC_06,BRKT,ht,0,0,NA,NA
WA_082021_FRIC_06,BUL2,ht,0,0,NA,NA
WA_082021_FRIC_06,CCUT,ht,4,1,NA,NA
WA_082021_FRIC_06,CHIN,ht,0,0,NA,NA
WA_082021_FRIC_06,CHUM,ht,0,0,NA,NA
WA_082021_FRIC_06,COHO,ht,4,1,NA,NA
WA_082021_FRIC_06,PALA,ht,4,1,3,1
WA_082021_FRIC_06,PINK,ht,0,0,NA,NA
WA_082021_FRIC_06,RNBT,ht,4,1,NA,NA
WA_082021_FRIC_06,SOCK,ht,0,0,NA,NA
WA_082021_FRIC_08,BRKT,ht,0,0,NA,NA
WA_082021_FRIC_08,BUL2,ht,0,0,NA,NA
WA_082021_FRIC_08,CCUT,ht,0,0,NA,NA
WA_082021_FRIC_08,CHIN,ht,0,0,NA,NA
WA_082021_FRIC_08,CHUM,ht,0,0,NA,NA
WA_082021_FRIC_08,COHO,ht,0,0,NA,NA
WA_082021_FRIC_08,PALA,ht,0,0,0,0
WA_082021_FRIC_08,PINK,ht,0,0,NA,NA
WA_082021_FRIC_08,RNBT,ht,0,0,NA,NA
WA_082021_FRIC_08,SOCK,ht,0,0,NA,NA
WA_082021_SAMR_04,BRKT,ht,0,0,NA,NA
WA_082021_SAMR_04,BUL2,ht,0,0,NA,NA
WA_082021_SAMR_04,CCUT,ht,4,1,NA,NA
WA_082021_SAMR_04,CHIN,ht,3,1,NA,NA
WA_082021_SAMR_04,CHUM,ht,0,0,NA,NA
WA_082021_SAMR_04,COHO,ht,4,1,NA,NA
WA_082021_SAMR_04,PALA,ht,2,1,0,0
WA_082021_SAMR_04,PINK,ht,0,0,NA,NA
WA_082021_SAMR_04,RNBT,ht,4,1,NA,NA
WA_082021_SAMR_04,SOCK,ht,0,0,NA,NA
WA_082021_SAMR_16,BRKT,ht,0,0,NA,NA
WA_082021_SAMR_16,BUL2,ht,0,0,NA,NA
WA_082021_SAMR_16,CCUT,ht,4,1,NA,NA
WA_082021_SAMR_16,CHIN,ht,4,1,NA,NA
WA_082021_SAMR_16,CHUM,ht,0,0,NA,NA
WA_082021_SAMR_16,COHO,ht,4,1,NA,NA
WA_082021_SAMR_16,PALA,ht,4,1,3,1
WA_082021_SAMR_16,PINK,ht,0,0,NA,NA
WA_082021_SAMR_16,RNBT,ht,4,1,NA,NA
WA_082021_SAMR_16,SOCK,ht,0,0,NA,NA
WA_082021_SILC_09,BRKT,ht,0,0,NA,NA
WA_082021_SILC_09,BUL2,ht,0,0,NA,NA
WA_082021_SILC_09,CCUT,ht,0,0,NA,NA
WA_082021_SILC_09,CHIN,ht,0,0,NA,NA
WA_082021_SILC_09,CHUM,ht,0,0,NA,NA
WA_082021_SILC_09,COHO,ht,0,0,NA,NA
WA_082021_SILC_09,PALA,ht,0,0,0,0
WA_082021_SILC_09,PINK,ht,0,0,NA,NA
WA_082021_SILC_09,RNBT,ht,0,0,NA,NA
WA_082021_SILC_09,SOCK,ht,0,0,NA,NA
WA_082021_SWEC_07,BRKT,ht,0,0,NA,NA
WA_082021_SWEC_07,BUL2,ht,0,0,NA,NA
WA_082021_SWEC_07,CCUT,ht,4,1,NA,NA
WA_082021_SWEC_07,CHIN,ht,0,0,NA,NA
WA_082021_SWEC_07,CHUM,ht,0,0,NA,NA
WA_082021_SWEC_07,COHO,ht,4,1,NA,NA
WA_082021_SWEC_07,PALA,ht,0,0,0,0
WA_082021_SWEC_07,PINK,ht,0,0,NA,NA
WA_082021_SWEC_07,RNBT,ht,4,1,NA,NA
WA_082021_SWEC_07,SOCK,ht,0,0,NA,NA
WA_082021_THOC_18,BRKT,ht,0,0,NA,NA
WA_082021_THOC_18,BUL2,ht,0,0,NA,NA
WA_082021_THOC_18,CCUT,ht,0,0,NA,NA
WA_082021_THOC_18,CHIN,ht,0,0,NA,NA
WA_082021_THOC_18,CHUM,ht,0,0,NA,NA
WA_082021_THOC_18,COHO,ht,0,0,NA,NA
WA_082021_THOC_18,PALA,ht,0,0,0,0
WA_082021_THOC_18,PINK,ht,0,0,NA,NA
WA_082021_THOC_18,RNBT,ht,0,0,NA,NA
WA_082021_THOC_18,SOCK,ht,0,0,NA,NA
WA_082121_BELL_34,BRKT,ht,0,0,NA,NA
WA_082121_BELL_34,BUL2,ht,0,0,NA,NA
WA_082121_BELL_34,CCUT,ht,0,0,NA,NA
WA_082121_BELL_34,CHIN,ht,0,0,NA,NA
WA_082121_BELL_34,CHUM,ht,0,0,NA,NA
WA_082121_BELL_34,COHO,ht,0,0,NA,NA
WA_082121_BELL_34,PALA,ht,0,0,NA,NA
WA_082121_BELL_34,PINK,ht,0,0,NA,NA
WA_082121_BELL_34,RNBT,ht,0,0,NA,NA
WA_082121_BELL_34,SOCK,ht,0,0,NA,NA
WA_082121_CANC_26,BRKT,ht,0,0,NA,NA
WA_082121_CANC_26,BUL2,ht,0,0,NA,NA
WA_082121_CANC_26,CCUT,ht,1,0,NA,NA
WA_082121_CANC_26,CHIN,ht,0,0,NA,NA
WA_082121_CANC_26,CHUM,ht,0,0,NA,NA
WA_082121_CANC_26,COHO,ht,0,0,NA,NA
WA_082121_CANC_26,PALA,ht,0,0,NA,NA
WA_082121_CANC_26,PINK,ht,0,0,NA,NA
WA_082121_CANC_26,RNBT,ht,0,0,NA,NA
WA_082121_CANC_26,SOCK,ht,0,0,NA,NA
WA_082121_CANC_27,BRKT,ht,0,0,NA,NA
WA_082121_CANC_27,BUL2,ht,0,0,NA,NA
WA_082121_CANC_27,CCUT,ht,4,1,NA,NA
WA_082121_CANC_27,CHIN,ht,0,0,NA,NA
WA_082121_CANC_27,CHUM,ht,0,0,NA,NA
WA_082121_CANC_27,COHO,ht,0,0,NA,NA
WA_082121_CANC_27,PALA,ht,0,0,NA,NA
WA_082121_CANC_27,PINK,ht,0,0,NA,NA
WA_082121_CANC_27,RNBT,ht,0,0,NA,NA
WA_082121_CANC_27,SOCK,ht,0,0,NA,NA
WA_082121_KIDC_42,BRKT,ht,0,0,NA,NA
WA_082121_KIDC_42,BUL2,ht,0,0,NA,NA
WA_082121_KIDC_42,CCUT,ht,4,1,NA,NA
WA_082121_KIDC_42,CHIN,ht,0,0,NA,NA
WA_082121_KIDC_42,CHUM,ht,0,0,NA,NA
WA_082121_KIDC_42,COHO,ht,0,0,NA,NA
WA_082121_KIDC_42,PALA,ht,0,0,NA,NA
WA_082121_KIDC_42,PINK,ht,0,0,NA,NA
WA_082121_KIDC_42,RNBT,ht,0,0,NA,NA
WA_082121_KIDC_42,SOCK,ht,0,0,NA,NA
WA_082121_RAHC_44,BRKT,ht,0,0,NA,NA
WA_082121_RAHC_44,BUL2,ht,2,1,NA,NA
WA_082121_RAHC_44,CCUT,ht,4,1,NA,NA
WA_082121_RAHC_44,CHIN,ht,4,1,NA,NA
WA_082121_RAHC_44,CHUM,ht,0,0,NA,NA
WA_082121_RAHC_44,COHO,ht,4,1,NA,NA
WA_082121_RAHC_44,PALA,ht,0,0,NA,NA
WA_082121_RAHC_44,PINK,ht,0,0,NA,NA
WA_082121_RAHC_44,RNBT,ht,4,1,NA,NA
WA_082121_RAHC_44,SOCK,ht,0,0,NA,NA
WA_082121_SFNR_36,BRKT,ht,0,0,NA,NA
WA_082121_SFNR_36,BUL2,ht,0,0,NA,NA
WA_082121_SFNR_36,CCUT,ht,0,0,2,1
WA_082121_SFNR_36,CHIN,ht,0,0,NA,NA
WA_082121_SFNR_36,CHUM,ht,0,0,NA,NA
WA_082121_SFNR_36,COHO,ht,0,0,NA,NA
WA_082121_SFNR_36,PALA,ht,0,0,NA,NA
WA_082121_SFNR_36,PINK,ht,0,0,NA,NA
WA_082121_SFNR_36,RNBT,ht,4,1,NA,NA
WA_082121_SFNR_36,SOCK,ht,0,0,NA,NA
WA_082121_SFNR_37,BRKT,ht,0,0,NA,NA
WA_082121_SFNR_37,BUL2,ht,0,0,NA,NA
WA_082121_SFNR_37,CCUT,ht,4,1,NA,NA
WA_082121_SFNR_37,CHIN,ht,0,0,NA,NA
WA_082121_SFNR_37,CHUM,ht,0,0,NA,NA
WA_082121_SFNR_37,COHO,ht,0,0,NA,NA
WA_082121_SFNR_37,PALA,ht,0,0,NA,NA
WA_082121_SFNR_37,PINK,ht,0,0,NA,NA
WA_082121_SFNR_37,RNBT,ht,4,1,NA,NA
WA_082121_SFNR_37,SOCK,ht,0,0,0,0
WA_082121_WHIC_17,BRKT,ht,0,0,NA,NA
WA_082121_WHIC_17,BUL2,ht,0,0,NA,NA
WA_082121_WHIC_17,CCUT,ht,0,0,NA,NA
WA_082121_WHIC_17,CHIN,ht,0,0,NA,NA
WA_082121_WHIC_17,CHUM,ht,0,0,NA,NA
WA_082121_WHIC_17,COHO,ht,0,0,NA,NA
WA_082121_WHIC_17,PALA,ht,0,0,NA,NA
WA_082121_WHIC_17,PINK,ht,0,0,NA,NA
WA_082121_WHIC_17,RNBT,ht,0,0,NA,NA
WA_082121_WHIC_17,SOCK,ht,0,0,0,0
WA_082121_WHIC_18,BRKT,ht,0,0,NA,NA
WA_082121_WHIC_18,BUL2,ht,0,0,NA,NA
WA_082121_WHIC_18,CCUT,ht,0,0,NA,NA
WA_082121_WHIC_18,CHIN,ht,0,0,NA,NA
WA_082121_WHIC_18,CHUM,ht,0,0,NA,NA
WA_082121_WHIC_18,COHO,ht,0,0,NA,NA
WA_082121_WHIC_18,PALA,ht,0,0,NA,NA
WA_082121_WHIC_18,PINK,ht,0,0,NA,NA
WA_082121_WHIC_18,RNBT,ht,0,0,NA,NA
WA_082121_WHIC_18,SOCK,ht,0,0,NA,NA
WA_082221_BELL_33,BRKT,ht,0,0,NA,NA
WA_082221_BELL_33,BUL2,ht,0,0,NA,NA
WA_082221_BELL_33,CCUT,ht,0,0,NA,NA
WA_082221_BELL_33,CHIN,ht,0,0,NA,NA
WA_082221_BELL_33,CHUM,ht,0,0,NA,NA
WA_082221_BELL_33,COHO,ht,0,0,NA,NA
WA_082221_BELL_33,PALA,ht,0,0,NA,NA
WA_082221_BELL_33,PINK,ht,0,0,NA,NA
WA_082221_BELL_33,RNBT,ht,4,1,NA,NA
WA_082221_BELL_33,SOCK,ht,0,0,NA,NA
WA_082221_SFNR_31,BRKT,ht,0,0,NA,NA
WA_082221_SFNR_31,BUL2,ht,0,0,NA,NA
WA_082221_SFNR_31,CCUT,ht,0,0,NA,NA
WA_082221_SFNR_31,CHIN,ht,0,0,NA,NA
WA_082221_SFNR_31,CHUM,ht,0,0,NA,NA
WA_082221_SFNR_31,COHO,ht,0,0,NA,NA
WA_082221_SFNR_31,PALA,ht,0,0,NA,NA
WA_082221_SFNR_31,PINK,ht,0,0,NA,NA
WA_082221_SFNR_31,RNBT,ht,4,1,NA,NA
WA_082221_SFNR_31,SOCK,ht,0,0,NA,NA
WA_082221_SFNR_32,BRKT,ht,0,0,NA,NA
WA_082221_SFNR_32,BUL2,ht,4,1,NA,NA
WA_082221_SFNR_32,CCUT,ht,0,0,NA,NA
WA_082221_SFNR_32,CHIN,ht,3,1,0,0
WA_082221_SFNR_32,CHUM,ht,0,0,NA,NA
WA_082221_SFNR_32,COHO,ht,0,0,NA,NA
WA_082221_SFNR_32,PALA,ht,0,0,NA,NA
WA_082221_SFNR_32,PINK,ht,0,0,NA,NA
WA_082221_SFNR_32,RNBT,ht,4,1,NA,NA
WA_082221_SFNR_32,SOCK,ht,0,0,NA,NA
WA_082221_SFNR_35,BRKT,ht,0,0,NA,NA
WA_082221_SFNR_35,BUL2,ht,0,0,NA,NA
WA_082221_SFNR_35,CCUT,ht,0,0,NA,NA
WA_082221_SFNR_35,CHIN,ht,0,0,NA,NA
WA_082221_SFNR_35,CHUM,ht,0,0,NA,NA
WA_082221_SFNR_35,COHO,ht,0,0,NA,NA
WA_082221_SFNR_35,PALA,ht,0,0,NA,NA
WA_082221_SFNR_35,PINK,ht,0,0,NA,NA
WA_082221_SFNR_35,RNBT,ht,4,1,NA,NA
WA_082221_SFNR_35,SOCK,ht,0,0,NA,NA
WA_082521_RAHC_43,BRKT,ht,0,0,NA,NA
WA_082521_RAHC_43,BUL2,ht,0,0,NA,NA
WA_082521_RAHC_43,CCUT,ht,0,0,NA,NA
WA_082521_RAHC_43,CHIN,ht,1,0,NA,NA
WA_082521_RAHC_43,CHUM,ht,0,0,NA,NA
WA_082521_RAHC_43,COHO,ht,0,0,NA,NA
WA_082521_RAHC_43,PALA,ht,0,0,NA,NA
WA_082521_RAHC_43,PINK,ht,0,0,NA,NA
WA_082521_RAHC_43,RNBT,ht,0,0,NA,NA
WA_082521_RAHC_43,SOCK,ht,0,0,NA,NA
WA_082821_ANDC_15,BRKT,ht,0,0,NA,NA
WA_082821_ANDC_15,BUL2,ht,0,0,NA,NA
WA_082821_ANDC_15,CCUT,ht,4,1,NA,NA
WA_082821_ANDC_15,CHIN,ht,0,0,NA,NA
WA_082821_ANDC_15,CHUM,ht,0,0,NA,NA
WA_082821_ANDC_15,COHO,ht,0,0,NA,NA
WA_082821_ANDC_15,PALA,ht,0,0,NA,NA
WA_082821_ANDC_15,PINK,ht,0,0,NA,NA
WA_082821_ANDC_15,RNBT,ht,0,0,NA,NA
WA_082821_ANDC_15,SOCK,ht,0,0,NA,NA
WA_082821_GLAC_07,BRKT,ht,0,0,NA,NA
WA_082821_GLAC_07,BUL2,ht,0,0,NA,NA
WA_082821_GLAC_07,CCUT,ht,0,0,NA,NA
WA_082821_GLAC_07,CHIN,ht,0,0,NA,NA
WA_082821_GLAC_07,CHUM,ht,0,0,NA,NA
WA_082821_GLAC_07,COHO,ht,0,0,NA,NA
WA_082821_GLAC_07,PALA,ht,0,0,NA,NA
WA_082821_GLAC_07,PINK,ht,0,0,NA,NA
WA_082821_GLAC_07,RNBT,ht,0,0,NA,NA
WA_082821_GLAC_07,SOCK,ht,0,0,NA,NA
WA_082821_SWAC_12,BRKT,ht,4,1,NA,NA
WA_082821_SWAC_12,BUL2,ht,0,0,NA,NA
WA_082821_SWAC_12,CCUT,ht,0,0,NA,NA
WA_082821_SWAC_12,CHIN,ht,0,0,NA,NA
WA_082821_SWAC_12,CHUM,ht,0,0,NA,NA
WA_082821_SWAC_12,COHO,ht,0,0,NA,NA
WA_082821_SWAC_12,PALA,ht,0,0,NA,NA
WA_082821_SWAC_12,PINK,ht,0,0,NA,NA
